comp,var,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,dim_1,ind_1
som,carbon_14,0.8865717376695061,47.858069206663295,0.9746805424834789,2.704536536254027e-05,0.025228685372251078,0.3367911256706357,inf,0.002387478305048499,0.008355420436628467,0.9892571012583231,asp,2
som,carbon_14,0.9044986522548992,67.5275502830234,0.9665640651216375,2.277094605271835e-05,0.022945973623009406,0.3090329233999199,inf,0.00234268592740015,0.0020827609912256527,0.9955745530813742,asp,3
som,carbon_15,0.9729598281139351,5.731732516355146,0.9792255679389021,6.447346658575331e-06,0.03848972822366179,0.1644389609735629,0.14278637125848329,0.0002099478508483344,0.00196198618902689,0.9978280659601249,asp,1
som,carbon_15,0.9694044087326126,157.53734358815976,1.0004213421127033,7.295086139100478e-06,0.04178369408667535,0.17491595486800915,0.16277949889909507,0.0077556516947069176,0.00783286305782197,0.9844114852474711,asp,2
som,carbon_15,0.9710107793842894,240.30161727431823,0.9940750136316674,6.912069770078828e-06,0.040655552433931146,0.17026221135563407,0.15872344310301215,0.0028230605422604103,0.002487992831244183,0.9946889466264954,asp,3
biomass,biomass_01,0.994617095863549,9.747768201230803,0.9903890437764112,1.2834773811280624e-06,0.021278376767464167,0.07336827745320926,inf,0.000313281314160034,0.008959016333672526,0.9907277023521676,pft,2
biomass,biomass_01,0.7969185955999156,16.492735626399533,0.8066039577299053,4.842188946115506e-05,0.08568405174306118,0.4506455418619875,inf,4.4910863402356685e-05,0.04587162281335794,0.9540834663232397,pft,3
biomass,biomass_01,0.9898433248362827,6.759513059925116,1.0109353923340965,2.4217155850542047e-06,0.013211652085106725,0.10078033123440969,inf,0.002432084782256513,0.024813949557122055,0.9727539656606214,pft,4
biomass,biomass_01,0.9929463970164462,3.7618458171614906,0.9742824133415555,1.6818318987968026e-06,0.01873793387341179,0.08398573083300395,inf,0.0026637818831548414,0.07146740244031265,0.9258688156765325,pft,5
biomass,biomass_01,0.8223318531871249,9.655926529419451,0.8949418346868308,4.23624575137995e-05,0.04996918670671487,0.42150699497502425,inf,0.002327810973863903,0.0015450322088497997,0.9961271568172863,pft,6
biomass,biomass_01,0.9888510007072534,8.424313972981542,0.9745095834927452,2.6583212429057143e-06,0.02314901711031267,0.10558882181721019,inf,0.0020174225964923894,0.03634474254065718,0.9616378348628504,pft,7
biomass,biomass_01,0.6147716119299238,1.5414224395021583,0.6030925176629041,9.18522622961555e-05,0.014145677138485958,0.6206676953653026,inf,1.992282599613723e-05,0.1384829382474904,0.8614971389265134,pft,8
biomass,biomass_01,1.0,0.0,1.0,,,,,,,,pft,9
biomass,biomass_01,0.7577861547412376,5.307234677321588,0.8391825128498096,5.7752466680677736e-05,0.05465839980467802,0.492152258207521,inf,0.006339126876702562,0.007053157876815348,0.986607715246482,pft,10
biomass,biomass_01,0.9241851364352192,6.465457247115077,0.9123302949303881,1.8076982251974464e-05,0.08128796552684757,0.27534499008476787,inf,0.00013893961202804912,0.03440378777759584,0.9654572726103761,pft,11
biomass,biomass_01,0.936409385102403,2.9064543088278194,0.9363916545701084,1.5162282998950176e-05,0.027212110120009885,0.25217179639602255,inf,0.004197076595902708,0.016583342478973084,0.9792195809251243,pft,12
biomass,biomass_01,0.7888871142572649,3.0430932905395944,0.9866790332358796,5.033688262821533e-05,0.020611174274933815,0.45947022291192613,inf,0.0021732499482095186,0.036784598080929855,0.9610421519708606,pft,13
biomass,biomass_01,0.3543660151587531,3.567939434382499,0.8037265279404454,0.0001539422949073073,0.04472932960344836,0.8035135249896215,inf,0.005115226501263299,0.021543595491580934,0.9733411780071558,pft,14
biomass,biomass_01,0.4692381165693389,1.5218661442403463,0.4427549874444177,0.00012655266653091587,0.023854524026204863,0.7285340647016177,717.8098725366084,0.00012092486966524749,0.23725232049532421,0.7626267546350104,pft,15
biomass,biomass_02,0.991311277630091,19.12483996503111,0.9880422835822863,2.0717029971170847e-06,0.02159094572462799,0.09321331648379998,inf,9.827601103292695e-10,0.006722359707886835,0.9932776393093531,pft,2
biomass,biomass_02,0.9624325078714946,24.087127503645377,0.9559150284189744,8.957437322008924e-06,0.031008669814620107,0.19382335289769761,inf,9.92941576403144e-05,0.017487935285497875,0.9824127705568617,pft,3
biomass,biomass_02,0.9600899022930622,9.13431267195058,0.9891387962214419,9.515998499508297e-06,0.02471047013960636,0.1997751178373768,inf,0.0032512064720741493,0.0020244096964638506,0.9947243838314619,pft,4
biomass,biomass_02,0.9822580806055513,14.16780252369993,0.985212423617653,4.2303098222338355e-06,0.014729033030393135,0.13319879652027156,inf,0.0018006819907652948,0.001995612281646041,0.9962037057275887,pft,5
biomass,biomass_02,0.9711913164851638,19.089129221859533,0.9557321473777622,6.869023251033924e-06,0.022733207379778027,0.16973120960753293,inf,0.0015349901285775264,0.03196548530079101,0.9664995245706315,pft,6
biomass,biomass_02,0.959838850345521,6.784056596767711,1.0343316993420741,9.575858286714125e-06,0.022450573729655695,0.20040246918259025,inf,0.014344671327589365,0.06924237715368207,0.9164129515187285,pft,7
biomass,biomass_02,0.9749923392369958,4.921873014759154,1.008640845150084,5.962723119457371e-06,0.019434752827638895,0.15813810661255628,inf,0.0039282831334430295,0.017429658774337095,0.9786420580922198,pft,8
biomass,biomass_02,0.9071752484553204,0.9565866812704233,1.0321618924231488,2.213274953378151e-05,0.0343266085330262,0.3046715469890151,inf,0.013171542896718104,0.06082440870506753,0.9260040483982144,pft,9
biomass,biomass_02,0.8068162666763297,4.15356629689156,0.9011148464647685,4.60619297385957e-05,0.028880474204836803,0.43952671514217473,inf,0.006915415086954474,4.5527244930860085e-05,0.9930390576681147,pft,10
biomass,biomass_02,0.932331707825815,19.054541400843345,0.9242949441595393,1.613454749026824e-05,0.042224053618475144,0.2601312979519862,inf,0.0011158150837720139,0.027103374017193697,0.9717808108990343,pft,11
biomass,biomass_02,0.9351252487030863,3.9631009349198734,0.9461290873257886,1.5468467166646078e-05,0.017980118570997468,0.2547052243219869,inf,0.003833014523130072,0.007322401892145722,0.9888445835847242,pft,12
biomass,biomass_02,0.7584521347510105,8.138035968432586,0.8344841403318267,5.759367316380294e-05,0.01528968804542386,0.49147519291312103,inf,0.0007923477524514871,0.008718548355582384,0.9904891038919663,pft,13
biomass,biomass_02,0.5171727221895219,1.8195667267171247,0.723386699723641,0.00011512333757999,0.037018251414443065,0.6948577392606907,inf,0.0022226747671925283,0.0027439702865616747,0.9950333549462458,pft,14
biomass,biomass_02,0.466013918116266,0.32187558904677127,0.4619465146530609,0.00012732143106431424,0.02278963585933073,0.7307435130630542,699.3596773754789,2.630424719610779e-05,0.19579259208881122,0.8041811036639926,pft,15
biomass,biomass_03,0.9910811543515349,4.89010862405281,0.990255573558401,2.1265726391190145e-06,0.02187734281810721,0.09443964023896506,inf,0.0001358121915588494,0.0031490976379380544,0.9967150901705031,pft,2
biomass,biomass_03,0.963597898430721,5.9849939196910755,0.9579311348753042,8.67956642090582e-06,0.030543363148882577,0.19079334781191667,inf,5.269736648687712e-05,0.016035794273024744,0.9839115083604884,pft,3
biomass,biomass_03,0.9642003042349748,2.1938701099439024,0.9884592154775638,8.535931274445675e-06,0.023672542268098493,0.1892080753166343,inf,0.0018631934906781942,0.0011107217628078497,0.997026084746514,pft,4
biomass,biomass_03,0.9823980578126167,3.538936433053098,0.9874191330419865,4.196934236381328e-06,0.014696364550665685,0.1326723113064037,inf,0.0023001086716377054,0.0008235566721223553,0.99687633465624,pft,5
biomass,biomass_03,0.9741171969401548,4.624252817253314,0.9743210797926084,6.1713884262864285e-06,0.022008721893645312,0.16088133222920947,inf,0.004642475646428257,0.0064099954282457105,0.9889475289253259,pft,6
biomass,biomass_03,0.9613261463342052,1.6815548862430707,1.033937243830209,9.221233587457037e-06,0.02220685222219224,0.1966566898577183,inf,0.013834174917515915,0.06903791995129088,0.9171279051311931,pft,7
biomass,biomass_03,0.9764073115485462,1.210845504029559,0.9968965792657326,5.6253429784105425e-06,0.019090664418055188,0.15359911605036605,inf,0.0004028807798601115,0.0031719797927222044,0.9964251394274177,pft,8
biomass,biomass_03,0.9347472466999639,0.20791532431179838,1.0150805197088284,1.5558596399627105e-05,0.029589640860833558,0.2554461847435504,inf,0.00937201727211686,0.032891819411228304,0.9577361633166548,pft,9
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,10
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,11
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,12
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,13
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,14
biomass,biomass_03,1.0,0.0,1.0,,,,,,,,pft,15
biomass,biomass_04,0.9852349894937193,371.2554917990918,0.981712231584742,3.52050798909887e-06,0.028247532810030163,0.1215113595771221,inf,5.0930972894825075e-06,0.008143607988073214,0.9918512989146372,pft,2
biomass,biomass_04,0.9664253136729236,342.56013439122495,0.9630119656950801,8.005409233923787e-06,0.02824012949667432,0.18323396608455636,inf,0.00048409364480356715,0.012416023389688618,0.9870998829655078,pft,3
biomass,biomass_04,0.9212096683001765,228.91059387762436,0.9608640456693255,1.8786440557897847e-05,0.031192011881266576,0.2806961554774549,inf,0.004124179126520705,1.1876444395895825e-07,0.9958757021090353,pft,4
biomass,biomass_04,0.9665089270894172,371.5560738710821,0.9569938568471631,7.985472796991627e-06,0.01919709188137159,0.18300566360247675,inf,2.4819402781124287e-05,0.02115098676928185,0.9788241938279371,pft,5
biomass,biomass_04,0.9397682122897288,475.39896823846425,0.95299613085102,1.436141814741801e-05,0.02947508932195849,0.24542165289613535,inf,0.004421717689946048,0.004893728565768172,0.9906845537442858,pft,6
biomass,biomass_04,0.8831075838669997,370.26904044556227,0.9191987835666584,2.787134385622325e-05,0.032855797037091364,0.3418953292061772,inf,0.0023175453473334912,0.004427380285130003,0.9932550743675366,pft,7
biomass,biomass_04,0.8899111777765518,323.6343928269161,0.9934359366952028,2.6249123086182193e-05,0.036180653882840155,0.33179635655541506,inf,0.008244642970587437,0.02000207421789544,0.9717532828115171,pft,8
biomass,biomass_04,0.7800739725838131,43.80127814542949,0.9063905468396961,5.2438251649067e-05,0.054171807665484246,0.46896271431339503,inf,0.007009369202740826,0.0010872364210947436,0.9919033943761645,pft,9
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,10
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,11
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,12
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,13
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,14
biomass,biomass_04,1.0,0.0,1.0,,,,,,,,pft,15
biomass,biomass_05,0.9867416891963361,89.13123871533095,0.9839955274727257,3.161256748608473e-06,0.026870001394986045,0.11514473849752725,inf,0.00012413837772358883,0.006693617929249861,0.9931822436930267,pft,2
biomass,biomass_05,0.9667798307952209,86.4561132503687,0.9679892276906598,7.920879638717015e-06,0.02821976178633777,0.1822640096255406,inf,0.0009461231964285774,0.007266717684324993,0.9917871591192465,pft,3
biomass,biomass_05,0.9580230134302975,47.495355703773456,0.9988018935307827,1.0008818924583339e-05,0.024692836005710057,0.20488286060503577,inf,0.004527128556145964,0.009063314669080304,0.9864095567747737,pft,4
biomass,biomass_05,0.9725630389289391,87.03889825649804,0.9695230367187494,6.5419554294374936e-06,0.01791957280867388,0.16564106094522835,inf,0.0008545663951374029,0.010425991147957815,0.9887194424569048,pft,5
biomass,biomass_05,0.9580431259433971,113.93706626352832,0.9913671950370366,1.0004023380210504e-05,0.028179785449045022,0.2048337717677504,inf,0.012136377940598466,0.003442860147289005,0.9844207619121125,pft,6
biomass,biomass_05,0.9674499791495159,59.71022305596568,0.9967904604115626,7.761092239028145e-06,0.019619947591474163,0.18041624331108339,inf,0.0013110406111186978,0.005160227443455571,0.9935287319454257,pft,7
biomass,biomass_05,0.9685058062807549,54.19430000333188,0.9835777201844349,7.509345188184325e-06,0.02197811445909075,0.17746603539619926,inf,1.402323415698046e-05,1.4494056624188303e-05,0.9999714827092187,pft,8
biomass,biomass_05,0.9361400527655175,7.832463707969676,1.0309055286755346,1.5226501486524193e-05,0.028691201699218103,0.25270525763126195,inf,0.01210728224656007,0.05752926247618306,0.9303634552772568,pft,9
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,10
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,11
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,12
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,13
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,14
biomass,biomass_05,1.0,0.0,1.0,,,,,,,,pft,15
biomass,biomass_06,0.9931204378162811,6.3988404354510084,0.9869923780224803,1.6403343308819477e-06,0.019164556024344373,0.08294312619933546,inf,0.0009313178874971194,0.013444500555761832,0.9856241815567411,pft,2
biomass,biomass_06,0.7943424749645753,10.703517415743708,0.7994251433877796,4.903612900224716e-05,0.06547200176576903,0.45349479052732744,inf,0.0002919478778686654,0.051675826264789115,0.9480322258573423,pft,3
biomass,biomass_06,0.9790849560514918,6.509783053598541,0.9578642964049812,4.9868965065589285e-06,0.01882422473598099,0.144620344172278,inf,0.0005221952661514381,0.049580447968220843,0.9498973567656277,pft,4
biomass,biomass_06,0.9522479220542567,12.472051537893577,1.0012406590898295,1.1385807807759498e-05,0.028222634344575833,0.21852248842108524,inf,0.009525705938025155,0.012659567379913441,0.9778147266820614,pft,5
biomass,biomass_06,0.7959746081263315,7.153173044739398,0.8806660865011188,4.8646969926959585e-05,0.04649545239284565,0.45169170002742864,inf,0.0024759927267807617,0.0015409266328604277,0.9959830806403588,pft,6
biomass,biomass_06,0.9879533118133341,8.29972971968603,0.9639807771071534,2.8723624670161844e-06,0.021257422293537862,0.10975740606749906,inf,0.007490031841658748,0.07725235500876797,0.9152576131495732,pft,7
biomass,biomass_06,0.6109488106950944,1.373360624069976,0.6271464791616861,9.276375519907144e-05,0.014890137168743725,0.6237396807201748,inf,0.00018167932452922448,0.10072415580507287,0.899094164870398,pft,8
biomass,biomass_06,1.0,0.0,1.0,,,,,,,,pft,9
biomass,biomass_06,0.686135495953175,4.57807835812438,0.8883068014457264,7.48365531823617e-05,0.04709730044001695,0.5602361145506642,inf,0.009368110676674953,0.005850266512915557,0.9847816228104096,pft,10
biomass,biomass_06,0.8915353213798283,7.8326526515588215,0.9175188565658944,2.5861869008147765e-05,0.062384542908204416,0.3293397616750394,inf,0.00044944529996106535,0.00758592759129989,0.991964627108739,pft,11
biomass,biomass_06,0.9283714692093403,1.85357671844688,0.9472097600598729,1.7078810393576448e-05,0.03050533020898398,0.26763507018075866,inf,0.006626689312145622,0.004209364213600315,0.9891639464742541,pft,12
biomass,biomass_06,0.758526933270407,1.7606967752029439,1.0628646304758615,5.757583851444753e-05,0.023989953652834108,0.49139909109561136,inf,0.0033190624677277574,0.11818234548280046,0.8784985920494718,pft,13
biomass,biomass_06,0.32828107567051446,2.543592636990745,0.7880992944488907,0.00016016187990688734,0.04261069957335639,0.8195846047416249,inf,0.005805375328772388,0.01981021403085345,0.9743844106403741,pft,14
biomass,biomass_06,0.4725882341777401,1.3960117179142593,0.4636966680290898,0.00012575387835533138,0.023937462651753727,0.7262312068633927,660.7356318792606,5.0015169987125445e-05,0.20104414833125397,0.7989058364987589,pft,15
biomass,biomass_07,0.9678138398140486,1.0608290462878744,0.9396473442997395,7.674334808285984e-06,0.034495099244541486,0.1794050171705112,inf,0.006158525650774512,0.06400698464694889,0.9298344897022766,pft,2
biomass,biomass_07,0.7317575946783581,2.3100456502495326,0.7535282926012375,6.395860880344348e-05,0.07780907507405957,0.5179212346695605,inf,0.000733006437726311,0.053326406549342356,0.9459405870129313,pft,3
biomass,biomass_07,0.978158170443693,0.220001735229309,1.0155564617180124,5.207875430688368e-06,0.016380420351110387,0.14778981546881712,inf,0.005206136099803914,0.03114155981316051,0.9636523040870356,pft,4
biomass,biomass_07,0.9512811873409575,0.6463094116958428,0.9615598221060341,1.1616312031245245e-05,0.02739178637290866,0.220723384939255,inf,0.0016457551062444258,0.004151683810627412,0.9942025610831282,pft,5
biomass,biomass_07,0.7684345780315345,1.6017734152805363,0.9575501573897706,5.521350070778862e-05,0.04058745630495127,0.48121244993086526,inf,0.016333706554079105,0.02059419954953075,0.9630720938963901,pft,6
biomass,biomass_07,0.9832591295253075,0.16579108853851857,0.9920853381789603,3.991623861395441e-06,0.024111531402928984,0.1293865158147961,inf,0.0007928280011941869,1.2044390685794168e-05,0.9991951276081199,pft,7
biomass,biomass_07,0.5362355602017638,0.22116964495214955,0.572475462851869,0.00011057807339013739,0.01597985630061443,0.6810025255446828,inf,0.00015053006567407505,0.10421405460600532,0.8956354153283206,pft,8
biomass,biomass_07,1.0,0.0,1.0,,,,,,,,pft,9
biomass,biomass_07,0.8225316181982685,1.273480503234321,0.8483950588246547,4.2314826371419056e-05,0.038362540124054774,0.4212699630898594,inf,0.004512989481583464,0.024108687741420012,0.9713783227769965,pft,10
biomass,biomass_07,0.9426500126585012,3.0785161914220884,0.9425203470359059,1.3674293595970149e-05,0.04974630107555814,0.23947857386726437,inf,0.00027658928791705114,0.0149081528375381,0.9848152578745448,pft,11
biomass,biomass_07,0.9385063979578829,0.9441211738268447,0.9413902206347324,1.466227993374274e-05,0.021841048955322618,0.24797903548912573,inf,0.0041796935046084956,0.013111190236033176,0.9827091162593583,pft,12
biomass,biomass_07,0.8005709271053426,1.3239909170012418,0.9114585766570346,4.755104265490162e-05,0.01620023432104765,0.4465748233999063,inf,0.0012663374152599876,0.0006052424913731953,0.9981284200933669,pft,13
biomass,biomass_07,0.5310158702441952,0.6508168384963319,0.8132091172842183,0.00011182263465803644,0.03899045247555692,0.6848241597343108,inf,0.004401302050725754,0.0044392288381095765,0.9911594691111647,pft,14
biomass,biomass_07,0.45485409364307194,0.31265580536862597,0.43607550267072404,0.0001299823334184378,0.023488827224994496,0.7383399666528475,576.244490940834,5.8517505218649436e-05,0.22992733179194355,0.7700141507028379,pft,15
biomass,biomass_08,-509.5581133248766,3.355589822717776e-09,0.7418314373966702,0.12173536321527816,0.3488641751936951,22.59553303918446,inf,0.15753577415087253,0.7640820505370132,0.0783821753121143,pft,2
biomass,biomass_08,0.8503452271475909,24.760502581779736,0.848224225981342,3.568306458092733e-05,0.06425838216328117,0.3868523915557576,inf,0.0016073540862681112,0.043077921093461015,0.9553147248202707,pft,3
biomass,biomass_08,-1.59815503781192,1.9024847531663002e-09,0.6189067773759601,0.0006194933328116166,0.19026150597067523,1.611879349644979,inf,0.06682492357276426,0.15357321585666187,0.7796018605705739,pft,4
biomass,biomass_08,-1.188528519290812,1.7530283399260874e-09,0.6656311933352324,0.0005218236812805941,0.17531484097757458,1.479367607895621,inf,0.0479823303827675,0.14021640046425934,0.8118012691529731,pft,5
biomass,biomass_08,0.9390769534313709,22.87008861767416,0.9623877153342582,1.452623904831404e-05,0.04735120658045556,0.24682594387265913,inf,0.008471037520953118,0.0009077160272604236,0.9906212464517865,pft,6
biomass,biomass_08,0.9893346903700636,3.870136366178565e-10,0.9125177833255795,2.5429922818160175e-06,0.038702688901872055,0.10327298596407666,inf,0.14222546866839364,0.7042009262132903,0.15357360511831608,pft,7
biomass,biomass_08,0.9805728401116587,4.645904469876156,0.9722628687754564,4.63213158997169e-06,0.015242050391175358,0.13938134698854532,inf,0.00013162128524711673,0.01703213576671833,0.9828362429480345,pft,8
biomass,biomass_08,0.9712914835695495,1.2246019435184958,1.024826442180885,6.845139826049236e-06,0.03011765529834034,0.16943587704630475,inf,0.011876834354203879,0.05103631430278963,0.9370868513430065,pft,9
biomass,biomass_08,0.9728955146360148,8.86290234952486,0.9452408376252972,6.462681298041313e-06,0.04567295325737653,0.16463439909078928,inf,0.004691316851885084,0.06557578290337275,0.9297329002447422,pft,10
biomass,biomass_08,0.9659751305442537,10.314428561106064,0.9415564735324089,8.112749035704909e-06,0.06602142694429002,0.18445831359888987,inf,0.014426981617767978,0.053294206348949824,0.9322788120332821,pft,11
biomass,biomass_08,0.967380972599071,18.349870188473357,0.9752215923760275,7.777545875281111e-06,0.04750594911746703,0.18060738467994317,inf,0.0005553843234671987,0.002222370473942862,0.99722224520259,pft,12
