comp,var,R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC,dim_1,ind_1
som,carbon_15,0.9719060702476074,236.5618294186466,0.99807425348431,6.69860032245888e-06,0.040022834506425596,0.16761243913383203,0.1562532474727871,0.00019242459583001777,0.005165002558266794,0.9946425728459033,asp,3
biomass,biomass_01,0.9949332371368219,9.457190990691696,0.9931412562730978,1.2080979645155233e-06,0.02064407656271482,0.07118119739915946,inf,0.00011480945903213009,0.0037090060237899088,0.9961761845171779,pft,2
biomass,biomass_01,0.761428918623468,17.875842433912748,0.8136101204969822,5.688390113889651e-05,0.09286965138800098,0.4884373873655988,inf,0.0013389313451885832,0.02035894690747071,0.9783021217473408,pft,3
biomass,biomass_01,0.9922257413954283,5.913833887580314,0.9996831755375014,1.8536620421010183e-06,0.011558749146449734,0.08817175627473726,inf,0.00037991260171397687,0.0016324747745748251,0.9979876126237112,pft,4
biomass,biomass_01,0.9918756971246991,4.037276916585014,0.9714371012860012,1.937125149094157e-06,0.02010986934831473,0.09013491485157624,inf,0.003414242855801887,0.07584237413591552,0.9207433830082826,pft,5
biomass,biomass_01,0.8292972700693308,9.46475550494621,0.9001122132629952,4.070165234398406e-05,0.04897988126971589,0.41316186892145457,inf,0.000251450508973084,0.001259936290036863,0.99848861320099,pft,6
biomass,biomass_01,0.9824511391207263,10.569174448098444,0.956210241431825,4.1842777489922915e-06,0.029042839681142355,0.1324721135910259,inf,0.010857557051118584,0.07282723043488346,0.916315212513998,pft,7
biomass,biomass_01,0.589530297725778,1.5911205631143257,0.5523333994867373,9.787069677496945e-05,0.01460175821852612,0.6406790946130692,inf,0.0006208714955418692,0.19435433453030274,0.8050247939741554,pft,8
biomass,biomass_01,1.0,0.0,1.0,,,,,,,,pft,9
biomass,biomass_01,0.74868853105091,5.4059865894299515,0.8088757711947914,5.9921666416092026e-05,0.05567543067323184,0.5013097534948726,inf,0.0020040880477450525,0.0184182499027376,0.9795776620495174,pft,10
biomass,biomass_01,0.909594000211023,7.060259958921704,0.9290256762690616,2.1556032376961614e-05,0.08876621501247935,0.3006759049025662,inf,5.099655551446667e-05,0.00754345010221772,0.9924055533422679,pft,11
biomass,biomass_01,0.9279396930266391,3.0939624721928096,0.9477878181779439,1.7181761319351657e-05,0.02896768314738934,0.2684405091884622,inf,8.288792448619752e-05,0.0036952689123886436,0.9962218431631251,pft,12
biomass,biomass_01,0.796266832739743,2.9894325832914554,0.929335381062406,4.857729309972748e-05,0.020247724954386863,0.4513681061619851,inf,0.00029909721400981227,0.004626173566498405,0.9950747292194917,pft,13
biomass,biomass_01,0.4365845408733178,3.3330256957555995,0.7529088244347762,0.00013433844995867483,0.04178434294191344,0.7506100579706364,inf,0.000880870502987138,0.0020273778073558253,0.9970917516896571,pft,14
biomass,biomass_01,0.5661259663205171,1.3759682796708534,0.5258191831639617,0.00010345112867894201,0.021567644770156897,0.6586911519669008,648.9950638450947,0.000280890854317485,0.21202247685053513,0.7876966322951473,pft,15
biomass,biomass_02,0.9921869140218422,18.135567545641184,0.9906133477494975,1.8629198803428136e-06,0.020474108817601637,0.08839166237919593,inf,0.00023068300376197297,0.003866240554445053,0.995903076441793,pft,2
biomass,biomass_02,0.9621825251011628,24.16713528191324,0.9526284841709544,9.017042179026524e-06,0.03111166818080279,0.19446715634995343,inf,0.0020070247747108706,0.022114157345943894,0.9758788178793452,pft,3
biomass,biomass_02,0.9682461562860551,8.147654970329599,0.9859804704478685,7.571255058165203e-06,0.02204132834979378,0.17819608220705882,inf,0.0005611112257435965,0.00010740715630520884,0.9993314816179512,pft,4
biomass,biomass_02,0.9831121779139502,13.82257695420666,0.9884036323798635,4.0266623953385345e-06,0.014370132007634191,0.12995315342864833,inf,0.0003613743565925626,0.0005914780028104851,0.999047147640597,pft,5
biomass,biomass_02,0.9687146555155598,19.892752637005533,0.9636604593097524,7.459548041115929e-06,0.02369024096362737,0.1768766363442052,inf,0.001244417617321253,0.014009575397265378,0.9847460069854135,pft,6
biomass,biomass_02,0.9523754027164388,7.387577541112573,0.9910064995249805,1.1355411846342675e-05,0.02444781406294852,0.21823060574438494,inf,0.00040517399513394464,0.004538033518174392,0.9950567924866918,pft,7
biomass,biomass_02,0.9766445079332123,4.756509634772579,0.988002839344662,5.568786854265057e-06,0.018781790752602653,0.1528250374342753,inf,8.528372917750339e-05,4.3970738733000904e-06,0.9999103191969492,pft,8
biomass,biomass_02,0.9309117004979015,0.8252673885313894,0.9668992436738693,1.64731281597755e-05,0.029614284973701662,0.2628465322238405,inf,0.0018667655177264622,2.748321857954847e-05,0.9981057512636939,pft,9
biomass,biomass_02,0.8488407220268102,3.674119469123638,0.8923438904675409,3.604179255440863e-05,0.02554679640792651,0.38879207550204753,inf,0.0006358889150286388,0.007055681237435722,0.9923084298475356,pft,10
biomass,biomass_02,0.9318054799240434,19.12848750209399,0.9356719413988094,1.6260019092979652e-05,0.04238791503494283,0.2611408050764121,inf,0.0003323316891622897,0.013833038796187252,0.9858346295146504,pft,11
biomass,biomass_02,0.9310389081591275,4.086009244388726,0.9481258877719576,1.6442797291576645e-05,0.018537738983371726,0.2626044398727342,inf,0.0006624011098092292,0.004476901833042467,0.9948606970571483,pft,12
biomass,biomass_02,0.7558202840584196,8.182250951645148,0.8203457581170162,5.822120074906542e-05,0.015372758862863848,0.4941454400696017,inf,1.598022499710717e-05,0.014413931395610603,0.9855700883793921,pft,13
biomass,biomass_02,0.39250653937397695,2.040999466571747,0.6342097164562863,0.00014484822618646232,0.0415231990566307,0.7794186683843434,inf,0.0001353329090751368,0.006772357714660353,0.9930923093762645,pft,14
biomass,biomass_02,0.3122840916266243,0.36528144129081214,0.388882677663117,0.00016397613456685162,0.025862884034922776,0.8292863850162836,793.6703484999955,0.00023372487543844262,0.14691007328273392,0.8528562018418276,pft,15
biomass,biomass_03,0.9909289845524771,4.931648732953213,0.9903021200878529,2.1628553761380257e-06,0.022063184743713035,0.09524187864339342,inf,1.8059891132102867e-05,0.0029532978973400175,0.997028642211528,pft,2
biomass,biomass_03,0.9637957932592541,5.968703466815304,0.9583157768907915,8.632381197125873e-06,0.03046022768964553,0.1902740306524932,inf,0.001290205134691075,0.01576538554886333,0.9829444093164456,pft,3
biomass,biomass_03,0.9740649976880301,1.8673012535983964,0.983764134867731,6.183834599897454e-06,0.02014876252368999,0.16104347956986623,inf,0.00013800222822058918,0.0004136887374315537,0.9994483090343478,pft,4
biomass,biomass_03,0.9833442920401791,3.44250052680643,0.9834683391867681,3.971318063858106e-06,0.014295889079917497,0.1290569950053886,inf,0.0002538440485591075,0.004076406328217857,0.995669749623223,pft,5
biomass,biomass_03,0.9754822388148345,4.500661197132859,0.9806183959586738,5.8459134919326275e-06,0.02142049851938097,0.1565814841709116,inf,0.0046293499615540305,0.0021175778512897057,0.9932530721871563,pft,6
