Y,Tamp,Tmax,Tmean,Tmin,Tstd,Rainf_mean,Rainf_std,Qair_mean,PSurf_mean,SWdown_mean,LWdown_mean,clay_frac,Pre_GS,Temp_GS,GS_length,interx1,interx2,NPP0,LAI0,pft
0.0,9.698220979892715,15.785213797433055,11.10730743548839,6.08699281754034,3.4040745207025216,1461.9670269576018,25.266364532079848,0.006559122083026722,96329.69027905785,193.56305141466555,312.294809859081,0.06,1441.9400813828397,133.28768922586073,12.0,16238.517228965027,192192.86144966827,0.0,0.0,
0.0,9.284535660282252,16.827542212701633,11.767360357312894,7.543006552419382,3.1439807573623284,1155.6324338828963,84.91866365099102,0.006708863602585889,100080.99427595366,219.54220957578787,310.8664357206361,0.11960543000589371,1139.8018525968296,141.2083242877547,12.0,13598.743290098608,160949.5096252767,0.0,0.0,
0.0,12.455081275201621,20.542209551411315,14.308125363773307,8.087128276209693,4.392484522573489,721.31559518377,8.1373116427703,0.008162041918641167,101336.40263728879,194.98447813347556,328.17905892102095,0.34,711.4345596333073,171.69750436527963,12.0,10320.67396273414,122151.53840825058,0.0,0.0,
0.0,8.577158844416038,17.857643345424123,13.647258301718825,9.280484501008084,2.9255129441073633,1286.103829648005,19.635549024654264,0.00813324421510688,100982.70290034563,195.86993016803078,329.5032291741672,0.26052609332547505,1268.4859689678954,163.767099620626,12.0,17551.79116603611,207736.26804733163,0.0,0.0,
30.54037715162187,11.382588835685482,15.682415574596797,9.748394281921566,4.299826738911316,3.970520315786711,888.7265344529535,74.71092334568101,0.004572360188386956,91366.32290690603,228.96863135053147,288.56072350536687,0.20000000000000004,876.5521983645568,116.98073138305881,12.0,8663.656666653142,102539.7172601139,0.13593211770057678,0.10580004751682281,
27.413167317666947,14.230194682459672,17.52222152217744,10.512773062788547,3.2920268397177663,4.9499086766231,288.2417888623511,6.0032708186331005,0.0037796609883024505,81200.89269793266,228.72519612661458,257.4541848828325,0.12957225669715658,284.2932712067024,126.1532767534625,12.0,3030.2205135221084,35864.5277216863,0.11264436691999435,0.0929073616862297,
0.0,16.638596270161287,24.007503780241954,15.896478115849428,7.368907510080669,5.754801250351104,283.8703053913444,10.714100027113556,0.006274174145469133,95716.90093557986,222.29650798151087,313.69278891036527,0.06,279.98167107091496,190.75773739019328,12.0,4512.5380973930005,53408.670084213074,0.0,0.0,
0.0,11.341651965725799,21.590045362903236,15.883696569080444,10.248393397177438,4.112905270318771,803.1892358815867,11.914627573498963,0.008545332088841425,100883.54754160267,191.90717236559388,336.85446526202674,0.2,792.1866436092363,190.6043588289653,12.0,12757.614110294702,150994.22727800853,0.0,0.0,
0.0,8.763303301411286,18.586551789314534,14.220465496041763,9.823248487903248,3.1421302405598723,938.0103691727859,54.80281291138634,0.0068960342389048366,100303.99378920249,207.64500342928196,333.56670895687336,0.08,925.1609120608299,170.64558595250122,12.0,13338.944089750998,157874.62593897077,0.0,0.0,
0.0,11.933886718750006,21.618753150201645,15.42015464395975,9.684866431451638,4.034407292848313,585.2311454577435,23.170093833574835,0.006669152276232816,100773.7095406106,218.26184800389728,324.329564875277,0.1,577.214280451473,185.04185572751686,12.0,9024.354765420108,106808.80160716391,0.0,0.0,
0.0,16.071758442540318,24.60730846774195,16.524742700407845,8.535550025201633,5.587178562167289,339.53571724277214,7.621161467292217,0.006579246270993444,100546.70122775859,225.25755145235544,321.64404951604405,0.22000000000000003,334.884543033967,198.29691240489413,12.0,5610.740365035241,66406.57089575956,0.0,0.0,
25.038497884323377,9.440606098790322,14.703975554435516,9.800972917891768,5.263369455645193,3.3315178740079827,453.83038997559555,45.29889321968613,0.005183685118493687,92519.50462957629,234.4199762872324,290.99514980021223,0.19999999999999998,447.6135353183956,117.61167501470123,12.0,4447.979361467072,52644.57764804863,0.10080523788928986,0.08945891261100769,
0.0,13.177816280241933,23.917839591733895,17.06287641471557,10.740023311491962,4.584430823538424,775.8872728354565,15.013768085057134,0.0088217062547925,101172.61973630312,207.0896023251738,342.27204408769666,0.34,765.2586800568888,204.75451697658679,12.0,13238.868648142097,156690.17139718862,0.0,0.0,
0.0,11.072744680659559,20.97942940848216,15.28773833150324,9.906684727822602,4.009331137582932,449.007536338654,14.82834369553756,0.005923340800926432,92708.92485119047,237.31251186857207,315.311293249643,0.15017001882624448,442.8567481696314,183.45285997803887,12.0,6864.3097244182745,81243.337012293,0.0,0.0,
0.0,8.206314804147473,20.543638392857172,16.176226260980727,12.3373235887097,2.8902188867293637,591.9947319403996,19.64427498501375,0.007592233006756119,95641.66694156425,223.17594263470366,332.25662459147384,0.18,583.8852150645037,194.1147151317687,12.0,9576.240729176538,113340.71219189762,0.0,0.0,
0.0,12.290407636088696,21.200989163306463,14.909115086178035,8.910581527217767,4.346608556566861,694.4713533206277,45.18107138471074,0.006085929442101711,98538.26537042372,219.7306116825852,328.4902263651124,0.0899433270579185,684.9580471107562,178.90938103413646,12.0,10353.953330711047,122545.42024293626,0.0,0.0,
0.0,12.167789188508074,21.439815398185505,15.41492657280068,9.272026209677431,4.300841130682022,350.2621765769628,15.543235058229994,0.006297834930665834,97913.43640264978,222.99120628470223,328.36581070688527,0.0899433270579185,345.46406456905925,184.97911887360817,12.0,5399.265733163228,63903.63826647986,0.0,0.0,
26.144717808124327,7.4336315524193655,12.73405682963712,8.691719486297142,5.300425277217755,2.6610250979250476,252.36980619981236,28.08046718198595,0.0043456102614097885,89651.84302851383,240.21075768692947,280.4379142308857,0.2,248.91268556693817,104.30063383556575,12.0,2193.5275622999425,25961.75087434453,0.09770331531763077,0.09360764920711517,
19.628898325122353,12.868734248991945,17.319833669354864,10.685961470284118,4.45109942036292,4.55622184308711,215.00173968514125,7.071866696784758,0.004063973633073655,76449.74951676906,248.1197218753251,244.29776202270696,0.06,212.0565103743859,128.23153764340947,12.0,2297.5003063194754,27192.332392603115,0.13222594559192657,0.10492077469825745,
0.0,15.438051285282256,25.473932081653242,18.09779471636186,10.035880796370986,5.409442750036799,253.63449562004166,18.91191448989667,0.007348496516469314,92910.68663034435,232.1469904151991,325.36535191314744,0.06,250.16005047456167,217.17353659634236,12.0,4590.225034719496,54328.142876680075,0.0,0.0,
0.0,13.135080645161288,24.037802419354865,17.778881991572476,10.902721774193576,4.510773593173562,484.1369266434115,27.92063453557312,0.007649368695777408,94488.23313732079,215.3923890450864,332.7830802590116,0.13036705418280492,477.50491394966633,213.34658389886982,12.0,8607.413286555793,101874.0421860851,0.0,0.0,
0.0,12.306335055443542,24.633587449596796,18.20487357128358,12.327252394153254,4.355824887260941,1048.9068707858814,21.858320837925316,0.009250581582738266,100192.55898009472,203.52766378610735,348.9294283421639,0.2,1034.5382835148416,218.45848285540302,12.0,19095.216970707654,226003.6638724851,0.0,0.0,
0.0,11.22157888104838,23.81680947580647,18.06215711243022,12.595230594758089,4.087514825355329,1280.3057331682721,15.557862233582554,0.009284098982349368,99525.97217997954,192.0815025586638,347.22318228866646,0.14984269106451217,1262.767298467337,216.74588534916262,12.0,23125.083304430496,273699.61609627324,0.0,0.0,
0.0,12.5403531376008,19.253077746975826,13.20086883966826,6.7127246093750275,4.392416913687189,526.0552672147685,26.590130109105555,0.00505378526004572,85101.92242815539,238.1636817590701,299.5675610239055,0.225,518.8490306775799,158.41042607601915,12.0,6944.386584918798,82191.09601876496,0.0,0.0,
0.0,13.433127520161285,24.055093876008083,17.723949038988522,10.621966355846798,4.603661178847914,215.5813651702082,4.954491124596165,0.006528280434163868,99300.66003008191,222.0291516175785,327.66442132171454,0.15989512737634146,212.62819578431487,212.68738846786223,12.0,3820.953130032345,45223.335675999246,0.0,0.0,
0.0,12.681810735887108,23.39884072580648,17.426821366567484,10.717029989919372,4.352915226121396,206.68138009266292,3.329906984553345,0.006392341022047319,99766.97987407194,220.24395240639151,327.9954538152942,0.18,203.85012831057156,209.12185639880977,12.0,3601.7994906704735,42629.51725944229,0.0,0.0,
0.0,11.970476310483873,23.246386718750024,17.576225985963124,11.275910408266151,4.127659689908131,232.5945845773447,6.296587404289113,0.006659678663024598,100356.66035682283,222.6220822001358,330.8399419937876,0.18,229.40835739135363,210.91471183155753,12.0,4088.1349816426236,48385.59759094831,0.0,0.0,
0.0,15.22709803427419,25.587815020161305,18.028719207404304,10.360716985887114,5.261338107901102,239.84939595236133,7.0658014985484225,0.006073551190014657,99429.05851990526,224.44146510126643,323.22490469077525,0.09005243631182928,236.56378778863035,216.34463048885158,12.0,4324.177411690657,51179.30525617433,0.0,0.0,
0.0,17.51676537298387,27.652614667338735,19.120330889926983,10.135849294354864,6.08744011614408,221.6893626097621,4.743509005401122,0.0061158998565308655,98964.59644297235,249.48275473255288,320.9762963729679,0.1,218.6525220260667,229.44397067912377,12.0,4238.773967875658,50168.50285266531,0.0,0.0,
0.0,15.623361895161288,22.594603704637116,15.21621486650148,6.971241809475828,5.415657882595812,634.1373769787033,11.740903080270472,0.0049789873389379374,94620.26285410266,251.07184850580438,317.8555630866626,0.17958050950536586,625.4505635954334,182.59457839801775,12.0,9649.170582987597,114203.88196851076,0.0,0.0,
0.0,11.689062500000006,22.21208732358873,16.834555116527483,10.523024823588724,4.038654825090636,1165.4134126581384,36.233183041771326,0.007730396578247677,97051.49862535203,246.953455820235,331.6772859575513,0.18,1149.4488453614517,202.01466139832976,12.0,19619.21632893382,232205.5192903948,0.0,0.0,
19.981458572263747,6.743882308467726,14.24940776209679,10.511970009830653,7.5055254536290645,2.388845224698037,79.3630097104563,10.63211713809816,0.00489179520258805,90221.55916298642,244.50769964746493,281.57445467728684,0.06,78.27584519387469,126.14364011796782,12.0,834.2615779662156,9874.00004606589,0.09187183529138565,0.09119729697704315,
29.047621237282346,9.407450226814525,11.484463205645188,6.440181657876123,2.0770129788306635,3.268442371308486,101.29174011658989,5.690221375240983,0.0018327399139343563,68494.59191660266,252.93147853025096,207.98668281707526,0.06,99.90418203280099,77.28217989451349,12.0,652.3372067932173,7720.812968073148,0.07710731029510498,0.06153644248843193,1.0
0.0,11.678679435483877,25.941639364919382,20.008534992489533,14.262959929435505,4.0809383211165065,958.7483281191879,31.929505460046705,0.010751715821928846,100797.37264624937,213.71924489136055,357.57024601511995,0.34,945.6147893778293,240.10241990987447,12.0,19183.149472163608,227044.3992321831,0.0,0.0,
0.0,11.364843749999995,25.7362493699597,20.030286587716635,14.371405619959706,4.036711825079075,1345.896241105079,22.331820014519323,0.010673275240589671,100632.19804947516,208.14215120705225,358.38267585000443,0.34,1327.4593062954202,240.36343905259963,12.0,26958.6874266653,319072.6840635454,0.0,0.0,
0.0,10.6053931451613,24.628594380040358,19.52726727010531,14.023201234879059,3.8866237021649885,1624.9505731569277,23.71240105761994,0.010515673084826392,99517.57595446106,197.59054978549884,356.3054083373836,0.30019349527229,1602.6909762643675,234.3272072412637,12.0,31730.844142746137,375554.1005388037,0.0,0.0,
0.0,8.81062956779234,21.589428710937522,16.942112249558996,12.778799143145182,3.2438570090071726,1692.1735541570251,29.33226502227228,0.009603150980923795,95313.17917466717,190.01664485495826,346.86391518244665,0.34,1668.9930945110384,203.30534699470792,12.0,28668.99430026352,339315.220211338,0.0,0.0,
0.0,13.72362420194893,20.926332535282274,14.537014020772359,7.202708333333345,4.760134787895071,602.9555874746127,33.03802571344154,0.005584579323667841,85553.62567156299,243.12288823203437,302.8716799256402,0.2023911589093369,594.6959218927688,174.44416824926824,12.0,8765.17382902148,103741.23545581584,0.0,0.0,
0.0,8.132257014448918,21.365883316532283,17.60362943853409,13.233626302083366,2.800716931148659,973.0796543393993,47.536695495186045,0.009060150652196822,92568.88118903611,232.5925583818614,340.1961142275606,0.26360164412648623,959.7497960607776,211.2435532624091,12.0,17129.733649167625,202740.95716275115,0.0,0.0,
0.0,16.334778225806446,26.55278792842744,18.925721417420746,10.218009702620993,5.5902733871930925,227.85118812364456,9.247541046879867,0.005331843755462126,96221.54471502178,236.64146838991442,325.7492313783082,0.08,224.7299389712659,227.10865700904887,12.0,4312.248111056423,51038.11462948971,0.0,0.0,
0.0,15.667319808467735,26.116387348790347,18.82723614936358,10.449067540322613,5.384864723092557,189.58892740137833,5.0119716498305005,0.005537670944525044,97783.68090581796,231.48381613954544,329.0032324168747,0.0699516261819275,186.99181880683892,225.92683379236297,12.0,3569.435507490297,42246.46956810435,0.0,0.0,
0.0,18.047514490927412,29.169424143145175,20.54799689742646,11.121909652217761,6.311107821829359,162.9965551680196,5.291941668320429,0.006374815675552555,100658.5891949885,252.44257549670678,328.9798605191982,0.13970975709156502,160.76372564516996,246.57596276911752,12.0,3349.2527098836676,39640.47042930805,0.0,0.0,
0.0,15.452809979838694,24.399562121975826,17.305114518579213,8.946752142137132,5.401683398640488,667.5132110709185,17.50064873133867,0.006270945776755603,96343.30976254481,254.567185305172,327.25124401711713,0.17980650472771,658.3691944809059,207.66137422295049,12.0,11551.392560246783,136717.85167196186,0.0,0.0,
0.0,11.888161542338725,23.301215977822615,17.948863381631444,11.41305443548389,4.125772372795738,1035.2245747899349,35.585052645608265,0.008110965316646903,96878.13888472861,251.39078202442454,335.9852703310512,0.2131508819939894,1021.043416231169,215.3863605795774,12.0,18581.104462212043,219918.8254157701,0.0,0.0,
36.148448048109046,7.519698210685476,7.7225365423387355,3.7565686422681295,0.20283833165325973,2.596675939276373,73.01273966536695,6.169321658917589,0.0011132214740524331,67573.84502528161,248.3808174341908,200.12765922987822,0.12,72.01256514940303,45.07882370721755,12.0,274.27736831300393,3246.241729074458,0.08438112586736679,0.04919155314564705,1.0
17.635785206433447,10.275091355846769,14.046440272177438,9.015597534492226,3.771348916330669,3.5655586939258184,402.2578354909059,28.35341239899515,0.0028141478215941763,70316.95481726831,244.0623231533693,238.69377125011002,0.18995553438766238,396.74745418281134,108.18717041390677,12.0,3626.5947498819905,42922.98443695948,0.14714211225509644,0.11364138871431351,
0.0,12.00342741935484,24.294732862903253,18.626621542528746,12.291305443548413,4.216866297143813,763.3903460893414,44.97354753487415,0.008702454601309114,90191.61898569508,224.29459615352883,333.0014700053303,0.21982213755064944,752.9329440881176,223.51945851034495,12.0,14219.383065826201,168295.16395717586,0.0,0.0,
0.0,11.327057081653226,27.033039314516152,21.420600142159117,15.705982232862926,3.9335249962949446,847.0562615784752,40.60547513650318,0.010882388058052236,100014.80079893114,204.19622516966083,365.81838612421194,0.08986660316298706,835.4527511458933,257.0472017059094,12.0,18144.453477184656,214750.79183955537,0.0,0.0,
0.0,9.52872353830645,24.96862399193551,20.29763170842936,15.43990045362906,3.58329365058552,1588.6170627486601,22.965494207942793,0.01150149231325478,98798.92541186638,207.30802096927957,364.99283953173,0.34,1566.8551851767606,243.57158050115237,12.0,32245.16406539912,381641.39386992936,0.0,0.0,
0.0,8.618342948948726,21.47411411830359,17.101678799943222,12.855771169354863,3.1917951689220168,1698.4715133134816,20.19533191106049,0.009636222832744174,91559.99100022402,177.52068692302558,346.4520555640561,0.34,1675.204780254393,205.2201455993187,12.0,29046.71427154065,343785.7689124812,0.0,0.0,
0.0,8.026361674647182,22.124682617187528,17.84501172137519,14.098320942540346,2.915169474197212,1454.2132782452354,29.802627837713345,0.010379953236208014,94146.11986367127,185.5379961180016,360.47663638410353,0.30017786244935063,1434.2925484062596,214.1401406565023,12.0,25950.452995665666,307139.60805828957,0.0,0.0,
0.0,11.780257686491925,19.54068170362904,14.414612916789203,7.760424017137114,4.094405025119433,673.5440262725068,41.70594948655092,0.006286874905894322,84296.62554147466,233.9136883454291,307.0314414160007,0.26968874071363647,664.3173957756233,172.97535500147032,12.0,9708.876421133882,114910.53736794069,0.0,0.0,
0.0,8.816465788810486,21.081123991935506,17.102337832746326,12.26465820312502,2.95784294570745,865.9657295010779,53.05451984709378,0.008132004156628604,88724.78714557731,232.9662504722177,329.0839470901138,0.18231102114756498,854.1031852613371,205.22805399295586,12.0,14810.038457508055,175285.93462036928,0.0,0.0,
0.0,8.179413432459683,25.69743258568551,21.69174489542333,17.51801915322583,2.7337402547111793,941.8661881420404,37.91961773802692,0.01186422427039435,99846.33725998463,227.07255874907244,364.2640660958552,0.06,928.9639115921494,260.30093874508,12.0,20430.721078801937,241810.178247738,0.0,0.0,
0.0,17.57088583669355,28.946194556451637,20.82376389213912,11.37530871975809,6.021043007762327,194.45996671526382,9.217361784809519,0.00545583725382831,95311.41515697005,247.19174635020397,329.87913645660825,0.09013339683701294,191.7961315547807,249.8851667056695,12.0,4049.388433351886,47927.008307068885,0.0,0.0,
0.0,17.37733744959677,27.875548135080663,19.868983458691382,10.498210685483894,6.0874718064869215,457.2924182010977,13.074760548402892,0.0066484875202606234,98071.53205469147,262.3278375837929,335.0691425895007,0.1,451.0281384997128,238.42780150429653,12.0,9085.93549302259,107537.64747906188,0.0,0.0,
0.0,16.382456527217734,26.942304057459694,19.48265079840112,10.559847530241962,5.789591039921222,588.7107014359782,15.451568647754652,0.007240587432038553,97865.64682539682,258.9332778344689,337.2795983055416,0.1,580.646171279321,233.7918095808134,12.0,11469.645017358944,135750.3191095634,0.0,0.0,
0.0,11.475526083669358,24.57679876512099,19.52485831405712,13.101272681451633,4.030335379582818,977.8643437427771,29.86785034064234,0.009244148805699346,98607.20699500768,250.3415695845159,346.3813529622145,0.18537795770487003,964.4689417736978,234.2982997686855,12.0,19092.662761946172,225973.43323728073,0.0,0.0,
0.0,10.529048009072579,27.784844380040333,22.787025642766157,17.255796370967754,3.6776575165273715,769.4163906274358,40.066924334681325,0.010993115044748763,99573.70321668586,204.09032306755128,373.19978494623655,0.12,758.8764400708957,273.4443077131939,12.0,17532.71102319196,207510.44279503915,0.0,0.0,
0.0,8.990383799563165,26.79620085685486,22.472563164667573,17.805817057291694,3.296876636958914,1284.9373891144508,37.412245817330565,0.01244114048105674,100050.97110935098,214.28958952904236,376.2385724636377,0.24242878540755564,1267.3355070717876,269.67075797601075,12.0,28875.83663951753,341763.3268019609,0.0,0.0,
0.0,8.901522274925597,25.140607561383952,21.049959886807777,16.239085286458355,3.292785398301407,1416.8246409930193,29.497674911804836,0.012255658272403942,98339.9042860343,204.8959178893699,372.1194737950729,0.26,1397.4160842670876,252.59951864169332,12.0,29824.101859543887,352986.6302280263,0.0,0.0,
0.0,7.225047253024185,22.10863155241937,18.49264754631798,14.883584299395187,2.6940625122994666,23.464289041783566,2.076965032361346,0.007271634448859488,97293.66729470686,254.43129802807377,325.1548121317265,0.06,23.142860424772827,221.9117705558158,12.0,433.9168271746347,5135.673132587457,0.0,0.0,
0.0,13.961171034946238,25.938208795362925,19.766593484483035,11.977037760416687,4.992934646141147,279.41988093765406,18.406305665520126,0.008734056899525298,89890.27916938683,245.50944315561196,325.9114538980494,0.06,275.59221133576835,237.19912181379638,12.0,5523.179197977258,65370.23050756643,0.0,0.0,
0.0,12.031996177755378,23.94275138608873,18.85321959917938,11.910755208333352,4.247175001613296,605.1878855219957,42.31935281415146,0.008180672958134629,88950.44544066819,243.69537029401133,323.4408532171059,0.06995930594717463,596.8976405148451,226.23863519015242,12.0,11409.740104509216,135041.30753830078,0.0,0.0,
0.0,10.724678574428761,22.28757245463712,17.776731788334477,11.56289388020836,3.750120064429393,616.230062746934,43.901493501191126,0.007741697511887983,87995.72549699178,244.85340438538068,320.73187358615945,0.14024416431695222,607.7885550380719,213.32078146001365,12.0,10954.55654536077,129653.92952317401,0.0,0.0,
0.0,7.050945060483883,25.996881300403253,22.659273898529534,18.94593623991937,2.3570909045185076,1465.9735606428937,44.076058697345,0.013454443990451766,98463.07435707886,240.6741659719347,366.1335157062552,0.18,1445.8917310450458,271.9112867823543,12.0,33217.896438609925,393154.28113642416,0.0,0.0,
0.0,9.98262663810483,25.79146925403228,21.49305840386287,15.80884261592745,3.5238024835901562,1044.2325854621772,34.49020572744825,0.010551518233186822,100515.11753024194,249.98956607129102,359.810698842226,0.1,1029.9280294969417,257.91670084635444,12.0,22443.7519465553,265635.639477038,0.0,0.0,
42.49787760935222,7.417042590725793,8.12332724294357,4.9012047496039965,0.7062846522177779,2.663914725014413,224.35977712987386,22.850941822870034,0.001176577935776865,61634.80392505121,235.11349003648732,190.22168450374576,0.08988886993195297,221.28635552535508,58.81445699524797,12.0,1099.6332052890318,13014.83684068115,0.09428266435861588,0.07027138769626617,1.0
0.0,8.51579511088709,28.528717237903248,24.483205872050842,20.012922127016157,3.07143095331452,905.9181711596192,35.59205428061866,0.013019510395920282,99970.39020225294,210.34609815590696,383.05892281918545,0.27,893.5083331985288,293.79847046461003,12.0,22179.78108773275,262511.38164111093,0.0,0.0,
0.0,7.348359374999998,23.79560546875002,20.288578357764912,16.44724609375002,2.491962146373918,1466.8229441418987,48.56444408506682,0.01019549737744037,95764.41808851768,185.86082476934777,367.96542755236334,0.30014817342406275,1446.7294791536535,243.46294029317903,12.0,29759.752239190337,352225.0128035679,0.0,0.0,
0.0,6.962736235119028,23.408914620535732,19.851791840927838,16.446178385416705,2.366852662933697,1250.1913594909834,49.644722234499405,0.010257503031726777,94487.4181688428,184.0945093320348,364.4760048611861,0.2198518265759373,1233.0654504568604,238.2215020911341,12.0,24818.538629941584,293742.7037845142,0.0,0.0,
0.0,6.390703417518722,21.88017229352681,18.783528188929107,15.48946887600809,2.2117250471783305,1422.6902711264104,69.17439372482204,0.010151171750645118,93555.82450684842,189.25856297928067,360.2553432844702,0.1598518265759373,1403.201363302761,225.40233826714936,12.0,26723.142811818125,316284.86834809405,0.0,0.0,
0.0,6.560406128492218,20.928428431919667,17.931196058422763,14.368022303427448,2.356359905485202,1833.3858061278825,81.03346613182273,0.010411613520217656,92874.57020257297,201.8009840782935,360.64319808842765,0.34,1808.270932071336,215.17435270107313,12.0,32874.800340408525,389093.52731661586,0.0,0.0,
0.0,7.5930475050403174,26.60504032258067,23.145028606830852,19.011992817540353,2.556601810371268,896.2155235179374,46.176323897117015,0.013665535690399298,100440.9852721774,236.55570168365773,375.9026273312741,0.06,883.9385985382397,277.74034328197035,12.0,20742.93392970855,245505.40979819448,0.0,0.0,
0.0,7.356029485887095,24.877447706653253,21.606789349518387,17.521418220766158,2.451735874379398,1346.4317037839007,63.54618538504891,0.012697493504395226,93895.44461661547,240.2591461225393,364.5303824207249,0.18,1327.9874338690524,259.2814721942207,12.0,29092.06619717188,344322.53690899326,0.0,0.0,
