R2,RMSE,slope,reMSE,dNRMSE,sNRMSE,iNRMSE,f_SB,f_SDSD,f_LSC
0.9690465317029155,8.689334284767192,2.6939789805111096,11.43707970137257,8.68933428476717,5.268473538852484,,0.8079444720445044,137.2692192704895,1.6768312310252584
17.437181236347516,79.70556357062061,18.975127747106676,137.35244528208403,79.70556357062063,79.15435928496044,,191.18564183287552,25.941205946221384,1.5384743869557003
19.240805367179572,82.63935805312838,23.612077346645265,140.97210540275418,82.63935805312855,82.09330928510748,,119.67944772198247,143.27514342641365,10.279240076856489
19.46230457003012,85.21187497643919,20.80827133329711,144.0440023615875,85.21187497643923,84.67147810921614,,199.40222114139718,85.43987438649276,5.0816704646402835
6.830469777657071,66.72967273313803,3.328604781271876,119.66858938682397,66.729672733138,66.03159717170581,,194.55029795519619,121.15146254980415,0.8297884116923621
7.394511028128026,67.60444977633368,4.186005279623685,120.90039967155026,67.60444977633372,66.8899841667567,,147.71437019616025,93.9460820457858,1.4012256181773257
7.142452440085431,67.1414788524581,3.0204816493817352,120.23525300634459,67.14147885245826,66.42558149008829,,100.30416128945994,142.84552702723573,2.444174748376553
0.49602570544716235,19.184593075413854,2.8616088749616875,37.93989967747536,19.18459307541404,19.594578486935692,,114.12804829131171,141.18003529508235,14.835993927381248
0.04409958789629428,0.9534442943094834,1.3465317408452222,1.8245169590009114,0.953444294309839,1.3673554447347276,,49.808460777377285,58.79637382779678,10.486908281735353
0.09211162327776874,3.355097551693588,1.6096902688132446,6.790581143678434,3.3550975516937367,2.9412911348047155,,56.325391025765995,66.6858728478618,11.330437268260338
12.723503526219524,75.79103356568343,2.734112054147078,132.89924832606704,75.7910335656834,75.6705323926672,,199.9635148838294,104.10332925463646,2.274279319208032
14.404790965456177,81.5449996580745,1.212433567211264,140.15232600304947,81.54499965807464,81.41867993765824,,199.89481878705595,95.1852679975551,5.551488039695183
13.161769284384109,85.2397439564209,0.7736279449811626,144.55704293342242,85.23974395642101,85.11013364609065,,199.79017706800002,9.325658673565043,3.7916051105507895
2.6845008408998314,37.65657827059409,0.39478177166007095,72.63416446409342,37.65657827059421,37.16152785178065,,196.29569861456025,199.73903146799734,1.1194479219127211
1.5521527437151614,30.025426895768348,0.868301563012896,58.603112556100875,30.025426895768355,29.514010104789364,,199.53524638236155,44.912484028902774,0.2664094576633449
1.596768056477519,30.86077371485273,1.2526919463168447,60.16692829824222,30.86077371485272,30.35231694136599,,78.85717382686272,44.81511337652936,0.19104994383833201
4.073160923554322,45.06553094659981,1.2453582151174194,101.32628944051196,45.065530946599786,53.99156291198028,,148.23440386873455,198.3350282197697,2.3136881480144833
4.157834893719125,42.95426020190638,1.0330603465467132,99.00758699025243,42.95426020190636,52.55379205808644,,26.030747054252746,82.34804012292216,2.4288929679395057
3.819576016663214,47.4791523997671,5.265710620355043,105.96225586375834,47.47915239976706,56.91733383366591,,159.87176671112385,185.504800428122,9.070368584940013
3.9079645457071504,16.86749686547028,1.1429995745818187,84.92008192938424,21.816449980760915,44.13584830689963,,149.71024046227487,49.1424263935093,0.2960943583191461
4.890778083717594,29.917599870217394,3.5503346575129346,108.4355143387356,40.67106929109243,58.50802384132665,,110.60690190568145,104.97956285312982,2.867255629205139
4.396002910266707,22.325086446818982,3.503116453432864,97.12042785189973,33.757662019014546,51.39543523347253,,137.61759552602993,79.12129876346874,1.68576891475275
20.290346731231327,44.083728472724694,4.960574762176476,91.2666605999682,44.08372847272489,47.86532869769169,,159.624203243203,158.12325305421658,1.4562713185327016
27.550371725679152,43.58501492664493,10.199423590082441,91.72497618848851,46.9276917061517,48.13844612671442,,148.8329450224525,54.238468234037995,0.776699517184254
31.86083372412313,49.681696617458,9.941265583862648,101.59786113768376,55.074740648838336,54.16103905839469,,148.12023091510994,15.44777363003157,1.1334648177361302
10.302330919399848,75.1108792541913,9.863865784474772,131.8717275142441,75.11087925419135,74.88566014690142,73.67202670358427,199.1748757395972,146.92799613787574,3.8617796026746074
11.72786136911868,77.8647768600401,9.888905542072937,135.43985247656283,77.86477686004021,77.64118529931507,75.43279234040578,199.63026456840868,132.59785263090427,3.126153336065577
11.083432979108906,76.35763145014533,10.823462030267429,133.5000338867802,76.35763145014542,76.13262465144926,72.41692551854877,188.68620484854756,102.44208562918338,3.9378189193135626
3.1074884974428016,86.68162882613314,3.586905749644688,146.51509069071048,86.68162882613338,86.80678031758798,,193.7775243416821,57.7734142087549,0.9416155859930654
5.4870742292351515,10.639892431748752,2.711017042697928,21.077081069208003,10.632660439988241,10.114088524415559,,1.5542421479154007,20.702501019788038,1.3757167875981722
12.509790858969518,123.00648727760439,8.323674282501917,176.68208955080905,123.0064872776045,120.01565428599532,,117.61687498253706,175.2478605845567,0.7116065244654212
10.4873443244755,117.94300986417083,13.358889693260565,174.21287686547382,117.94300986417102,116.52954509255784,,94.37507564470599,17.56724414080559,2.5075461027255814
9.25646479266889,23.67388690525342,0.5912385775675494,52.912111261770114,23.673886905253593,27.38263225958194,,1.598737512573586,175.77100792775337,4.423072972072193
19.132828423633665,117.08843698034424,17.942368926898023,174.12975684155933,117.08843698034434,116.41586933126132,,13.597334427425695,99.86823954619983,3.276932065223919
3.7791402207915823,3.301940019860832,52.80554624967774,6.603313741679822,3.301940019860811,2.8475719590693194,,196.27907725810712,70.25435644991894,11.718176020416848
0.0,,0.0,,,,,,,
2.332018961732183,4.580489015768217,5.729179804806888,9.739971820418162,4.580489015768188,4.418029606693704,,129.17146855112898,73.07518954804596,4.933189632503078
2.2086636176055094,12.141641531559424,5.012891030259934,24.078194751871933,12.141641531559339,11.62954660347018,,182.00657689202453,81.31393940745609,5.314191466695137
19.18168364833899,43.10850836798626,21.68405642529746,112.55847325776949,49.07848853684544,61.209729840095186,,22.744240072857362,145.98221212898105,7.707424875069697
96.59731103128577,31.763511866758282,144.52873928314756,106.80438628343285,52.71682385067405,57.45653369638924,,25.280105510114588,180.64792952767306,145.01608898775004
2.895219123362361,2.627185960504711,4.507739141632534,2.185459337702081,0.7968055921350921,0.6376780417430031,,129.69185290785668,57.36774599494545,0.6855428412810104
44.37294911236698,40.78653511739747,75.84994081645797,78.30534716249386,40.786535117397904,41.21646250248542,43.9025910083925,189.81013331725785,155.66123221946683,29.075334061465746
2.404402582184803,62.24382598200605,2.546612613115233,114.96592607532669,62.24382598200601,62.81818137561894,,193.1641608696406,62.6197510984527,0.6761800713656893
2.847238592097403,27.12986967141266,2.56157459766475,53.29580171041732,27.129869671412806,26.691705399786127,,178.10188172978258,17.150629027097892,0.3284573321636851
7.167846880583152,44.37085630623619,8.634875041307412,80.0184863912503,44.3708563062364,41.31749043917796,,65.21479235526117,187.90228167365996,1.8143120454659685
4.1474214952286,58.88936646437997,6.408045347442758,107.46408532241657,58.88936646437979,57.88066019957924,,19.40195785851429,190.7159817196775,3.7179982968946192
7.630039505104944,60.024937722984205,3.9191587307673226,107.0650136896622,60.024937722984305,57.6239099452053,,122.79509443601013,95.83196511746294,0.5336432225171414
24.751488054975745,82.68693058889745,27.087184955611228,140.905087272949,82.68693058889774,82.0379522311472,,93.48973037380183,53.03735258139777,3.4895087557211055
29.611276139060227,110.03851704800019,8.191202096768793,168.84148809101754,110.03851704800043,109.60363518000318,,169.09743773760943,149.5357665744075,2.0451710643398737
2.1720616195405684,9.987076099982843,16.22877705503398,19.998123045456392,9.987076099982929,9.570179496984755,,199.66560189933702,66.26842364404372,5.331897515811603
1.739002034182595,3.912559083800616,0.8925568492407681,8.57811498593687,3.9125590838006965,3.83612695293201,,129.8129372096555,17.301484993848206,2.3482303996724117
3.7911163745558945,21.676630639883292,1.3421539003538103,42.92848495671448,21.676630639883427,21.26749132346108,,187.14002813535987,170.54715198554916,2.3597530780077207
33.90890192696818,48.25304017236479,36.8678720073907,134.86452655193295,84.6790188502697,77.19108050582274,,198.89244355257915,190.9051910329912,11.189808148801554
106.96087904693985,17.00784607118433,145.98137441172463,101.35677616336307,80.03473324103481,54.010576873548075,,95.57654280635491,197.81610376489843,151.21556762113167
56.35365809635101,14.559758536426312,14.041972606795436,37.70247602271328,14.559758536426179,18.570687180545324,,175.01871071081393,158.61247025045756,5.205386775035752
42.88680490798751,33.238709561259,70.77203106207702,64.70834665740301,33.23870956125866,33.69066989270369,36.31975818883853,192.01036825252854,169.26171064700569,23.88062889970741
2.5248457661846704,62.69515752186937,3.0602076591555836,115.63270205279032,62.695157521869625,63.26791195403511,,199.76255351668254,109.69317100820943,1.2766834839214192
2.7526631070811414,26.441497367027196,2.8168814027325277,51.98874975233881,26.44149736702729,26.001715372607492,,22.22859839967177,38.378425347051476,0.7435207997539782
8.134169383065819,56.018895088863374,12.661994174939784,99.60602363802238,56.018895088863694,52.923307725416805,,23.691818150500747,169.45227882811685,4.157303616224574
3.743575454548958,50.47125759610085,8.573338641922955,93.81177525816142,50.47125759610071,49.3888644634833,,50.76227849160351,144.6866128231532,4.137449661457344
7.474733208894843,64.75891286465877,6.386689681498892,114.44454257587971,64.75891286465907,62.467818182103315,,5.716397135701565,188.55309828056264,0.911636328434871
27.211325438417276,102.8220632741441,24.44261503735575,162.40817609283283,102.82206327414423,102.22045635984185,,61.35658637526827,198.037381369048,4.603763465932224
28.20596409118482,112.40051820269399,6.093679761171302,170.7479693987131,112.40051820269407,111.97044364162232,,198.37570883460464,160.04936380334502,2.4384096123332433
2.5904546857044592,15.43991977160293,13.494429143700376,30.770221717894568,15.439919771602769,15.024800111202175,,198.83243166710616,0.6436876779595665,1.1782900447246913
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
1.5000918206859162,34.7891234662951,1.1579415915799858,69.50010545155084,34.789123466295116,35.4270586961684,,166.45889972118312,0.5188435711176377,0.0849271948398306
1.598265627467125,17.62748669576177,0.5256835406664437,35.167524453269024,17.62748669576185,17.270212407552428,,196.75804780610696,169.25111521545995,0.6540786933134385
7.76343985979776,29.366791908037353,10.65365256534029,52.38149175616813,29.366791908037204,26.208842506452466,,47.90228368224525,14.861677916157054,0.18427845047777905
4.446711742120783,45.6424960852932,4.138303922388561,86.15654033957682,45.6424960852931,44.855034739897995,,61.738493839599016,102.25057424456996,0.8607055702572926
4.804964812135333,22.924338402974946,5.7577743733854305,40.54079762389466,22.460965670253064,20.032588117576946,,45.381378021987004,161.90770776492514,0.11813285047127828
29.00525433174855,47.595213254670085,29.186213056433065,89.80053420726757,47.5952132546701,46.995187969724235,,85.75207214117998,199.92441222311683,5.134344605557425
25.772187215675967,53.50424091354831,16.301897028888074,99.41232971578394,53.50424091354844,52.80359062894575,,25.38802722275399,196.31418781211048,1.3380374974181597
4.588670347801153,7.451326956599916,17.437697339099806,14.945898033944232,7.451326956599918,7.0289176885638645,,153.29148147513183,194.50824939371012,5.015316329251517
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
1.4485121472889717,33.156807161398646,2.202930997570542,66.51010734395618,33.156807161398696,33.787187165596514,,196.5996560816176,122.96227946157731,1.3016356183403441
1.736501786550781,19.459079444945967,0.3473041108434039,38.71197951387708,19.459079444945974,19.08991463241818,,171.81387343241613,190.01414647389535,0.24479636379048322
7.093972908304588,49.42651911116436,12.982184761050982,88.63672964595665,49.42651911116464,46.308241927775185,,169.1917216585166,171.82586992608836,4.988197834524802
3.4527080929552603,40.633912334619154,6.2673975086412135,76.79996585933173,40.633912334619374,39.49351153755291,,0.30438200524277487,197.6228577631749,3.020901603142186
4.6841652282751545,34.13021057498453,8.492497625492602,62.088675044517196,32.99929366880781,31.386959293867715,,76.53107021619837,143.39274738826947,1.3707548969329977
27.36862792109106,98.57013921571205,22.182249714335814,158.3429542552471,98.57013921571223,97.94971592043996,,122.03731424298745,185.07710255111212,2.7766808876561817
29.510445760603975,103.72834020914775,9.034982157181549,163.2999048970525,103.72834020914803,103.19472255179652,,199.8777790240952,14.477291879722113,0.8349839258795776
2.023609379283013,12.841537985446793,10.189117560329938,25.651579781060196,12.841537985446971,12.425703126049624,,171.88158745966328,162.2262620504404,7.1994453299144485
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
0.0,,0.0,,,,,,,
2.6644934872860255,77.30793973121291,3.5419780093086106,135.54440067014474,81.73348599524772,77.72322597709676,,108.96479089669815,70.67325367870005,1.5758953267684572
6.516913273359604,12.240442932751064,2.6915495050823397,24.1789069439805,12.240442932750971,11.680472907792458,,0.14333618624629307,31.72178407260231,2.0724328532693947
15.011681424444227,100.92094254102632,4.4350472363498135,155.91388695642308,89.18675073664363,95.51847217614701,,184.3426098278613,199.92538793915375,2.6893266896640586
6.94181847796357,30.370024082245052,5.474533312597545,55.70746924580609,30.370024082245045,27.969961213918083,,49.319550643659184,138.2417326978372,3.243288700959573
13.01699818165212,30.937795965883158,2.490877745880163,65.99738336481742,30.93779596588322,34.3913327895591,,9.085027401889668,177.21959040288587,2.3425230720564065
15.48412659960877,106.93194881803947,9.20719899596964,165.87643781178173,106.93194881803952,106.09435110258272,,134.64398866828705,136.06614898805867,7.7299094935765496
38.550783499880175,63.897512439365386,60.18788221355661,115.95794764480996,63.89751243936607,64.3052533740753,,195.6032844894991,54.256653481680175,12.94499127528873
0.0,,0.0,,,,,,,
2.857601979336723,3.8184666985632645,2.8013710255128457,8.099575257809457,3.818466698563271,3.5965230873646457,,109.3795581685512,96.70832026376318,1.6281511333066194
3.1636436596316964,12.086042093977053,11.39997943952548,23.378855275519676,12.086042093977026,11.27604731963102,,155.1346197160996,176.3667683539397,10.671112465210477
20.950719089093088,48.31325316768346,14.761903307091085,114.15492938309878,64.53939618907957,62.27368999410263,,109.47619541325622,86.33896905141027,1.6903387567956956
85.13885181714936,29.91326849639173,142.82344763617775,95.53753944835162,29.91326849639159,50.431702854068064,,12.242206963628096,142.33893871024947,137.1137859324013
26.263699509852128,2.879419800320487,8.033402940795616,13.28122805141092,10.834298902283908,6.193327376656133,,125.13347334791516,57.37017732907699,0.8655529802871147
41.84391577315814,44.44559865752135,77.92087079461957,84.6946125115784,44.44559865752137,44.87032351094831,46.95384500929906,172.29530349597374,169.92474595350976,43.11690509605789
3.5700490273235985,35.33584579459187,4.6262257992773055,69.69485829115838,35.33584579459192,35.53436474502491,,42.14166097474011,24.238385240807347,1.597500429186768
8.012833243821452,10.080546171699591,2.294650711452789,19.597051731484417,10.080546171699698,9.368113343453425,,90.36220000666816,124.85361923784724,2.9614046769705604
10.811633609410515,81.47837131578719,17.441217724489768,135.06443769104155,73.4446842573954,77.34722014551738,,196.87006156579886,9.202845350656313,1.38232612020812
2.317706536635233,20.754754356512006,1.877660724816576,39.61109896148083,20.754754356512116,19.55303568183023,,117.87688961648027,8.36104768848406,0.19563457801709516
1.6214824345899623,0.2895402146837305,3.9342383780816386,8.066673435963978,0.2895402146836027,4.489864451647879,,105.33943346854787,186.02639356743907,1.0210545795608772
19.483681462545064,108.4630682516089,18.848880858334507,167.29346633446065,108.463068251609,107.74692946983706,,198.543962601783,144.86770020172827,4.370829085199699
24.867237512971425,19.883219120208796,61.58779801056235,39.376199376457635,19.883219120208462,20.333170189387907,,192.77289274470877,60.97842126258849,10.392570702286005
0.0,,0.0,,,,,,,
5.308914249134999,10.833818937878101,7.009714638770316,22.350808601370797,10.833818937878107,10.756796016068275,,112.03397431187403,146.7363376322156,3.604654655917484
3.498898369496352,22.493796735296733,5.221647930684539,44.34083131284608,22.493796735296726,22.000285349791344,,125.43610565313243,103.46543842882787,2.831015220943788
20.445982709182537,45.58598126180599,19.625039758011845,120.61297829533953,74.04860741555446,66.68904794827388,,33.45039772008141,126.1938930559803,4.499167904695881
99.38726093650439,28.42871564027049,141.6787051364115,109.31678842293336,77.16554837215162,59.080126617416596,,73.7154982242394,199.59586071586688,147.88993747572306
43.582303902935934,14.585479748875713,7.491289201969488,36.604958278288386,14.585479748875596,18.007065255625303,,133.89856158486361,182.15020140024853,6.316337836564573
44.88106095932242,41.107241149865516,71.45189294091483,78.887190486494,41.10724114986565,41.54578955510478,45.61503303499951,199.77528899724393,145.90813655150848,21.648549233896404
-199.99981366798926,182.79119632635366,199.997811893154,199.1932080389501,182.79119632635368,182.865969632079,,199.3911529732542,26.81285113814772,198.91649541435544
0.10389290218139899,0.9243939843093241,1.605727317919497,1.495269063860051,0.9243939843092125,0.29255529145955184,,187.54518034384867,35.45709169900249,1.93831941687971
-27.99114616216479,3.5775399878781817,9.679420737660568,17.59432798653989,3.5775399878781915,9.268413225461526,,1.1838004321292122,30.20024185209824,7.654848352194629
-34.68845832660021,17.030987838908388,15.154619553548676,22.410966898338746,17.03098783890841,10.787168247853456,,17.25300408949087,37.385077877709875,11.297467257962769
4.445757944816857,29.49467367213412,5.903033602887419,53.46355201136348,29.494673672134216,26.780399794866373,,13.732184678859863,186.27475504161592,1.6420445348054562
0.8928792827741975,79.38008841896789,7.772094134201543,138.01999232933986,79.38008841896796,80.4530804131982,,155.23876778562254,152.24348237550905,141.78978595069574
17.300793028528535,101.90993291403969,5.355501697842232,160.58220046029794,101.84995888484714,100.26885977393158,,156.4446543655288,179.7376957464322,0.6976242301307692
1.9557790503256098,24.911095292530575,5.736069069667842,49.13809549175119,24.911095292530618,24.50331334547818,,184.50996215723998,180.93085475828926,5.484009727084273
13.465360458394215,80.82599427192532,11.576056389119305,139.3851751770021,80.82599427192535,80.7922378821788,,97.08083119443246,6.654713639188936,0.6171567119226873
4.716885320010054,40.79002720197352,7.821878614884587,78.11887931145795,40.79002720197349,40.23852081537761,,58.69735587392453,82.00129776378715,8.148481556726681
3.460673905921789,24.639561104718737,4.63418042434585,69.98672391816552,24.639561104718823,35.69529430383273,,107.3174233595822,159.06744986225556,1.9569732441916117
5.562393753526112,12.460134607381317,9.778229035691934,76.2151273580705,12.460134607381224,39.16421134029878,,199.19851670308503,148.4409544790946,8.909890490335993
53.480723921067906,49.00044162746228,24.47536068901019,101.11098429436677,49.15598430632655,53.857363780365965,,49.19519933595096,155.029892569173,0.36301700831911515
18.23230620654897,53.84559278461191,15.784203768170075,100.58867274629506,53.84559278461196,53.53240500938177,50.93253622743051,183.9764523689001,103.9542086693366,4.456774354922689
2.16603526213898,28.827055924898765,3.476016619834918,57.35235624299884,28.82705592489872,28.845787429158314,,58.94642374431797,195.5456470867076,1.8991284204913552
1.8049314549870945,32.33300640657264,2.526112887281091,64.41949801194853,32.33300640657266,32.648730488288926,,65.17071566944612,145.66255357666736,1.1754655013911142
15.95266966432053,16.239485915625636,22.583469412294022,31.439546363426096,16.23948591562571,15.365778419773818,,186.45991260158726,194.314905569032,2.6179246803249896
2.8523392961619414,32.32609072970164,4.111321264370868,63.0109045287262,32.32609072970169,31.88527904446018,,199.17205743891017,185.37143474822452,1.458135021628396
25.355206334727846,59.163797684701215,5.141122074966592,104.36408496882181,59.163797684701315,55.90073120695994,,119.99942066056894,54.70992255134233,11.203597631521333
22.086840871692605,53.412217751846434,2.285929051493376,95.29871588593403,53.41221775184661,50.286903308630535,,72.78353797792381,28.640415935475943,5.366188087997443
14.046740995533538,58.22295312325521,17.627142664987005,106.32922493426793,58.22295312325541,57.15199437336243,,80.60441590210691,66.8784242967238,7.988490592139643
12.709359018870225,56.888346001715895,14.638616746929939,104.48759017949973,56.8883460017159,55.978986743986816,,73.46424084831158,51.61835781456654,5.057705086049929
8.378744029754053,52.07403732257243,3.4704303484384207,94.22045529699155,52.074037322572565,49.63509172465837,,8.699937193384411,15.569908246321408,0.11989717822227161
1.9098738003574194,13.097861002991454,3.8306650864556637,19.892837859309047,13.097861002991493,9.517129156830205,,9.568282995529326,134.18479406251308,3.390074107585407
20.450821967992503,84.93604330084882,21.35305853390912,143.7338046862034,84.93604330084902,84.40740841562565,,198.09118441426006,89.18805978165233,5.26139503468726
22.26845035549089,72.24033970260903,20.644576091123586,127.65699751757562,72.24033970260902,71.73451862396082,,168.32155168791098,30.701779434048927,1.8901103565001571
11.018046721110588,87.27967080105029,8.136901343490454,146.21157279766243,87.27967080105033,86.54139363695995,,196.17132319299054,12.583853132165949,0.15233319957805885
7.236688268534512,56.24336438968787,3.8189263967224676,103.79846455066722,56.24336438968779,55.54298814806419,,197.31457411609773,69.24185644847792,0.6226362524900978
0.2955303452136601,7.111194252195663,1.9406444655122115,14.28791588571928,7.1111942521957365,6.698549248139956,,60.414388320922505,84.16350007223606,8.142775596195383
0.06608980561117477,1.849715368732741,2.7764428270350523,3.780224330910009,1.8497153687328138,1.4352196969736064,,80.9783255340645,121.36684340621538,11.849209904990266
23.071146752659967,66.93366609553404,23.226550296911764,121.0924207345561,66.93366609553408,67.02444785146838,,96.80827480733907,198.9184813709831,4.418662115023879
11.218657874439982,72.66158888824951,0.8502895293215215,128.88708408154267,72.66158888824947,72.64323799201912,,185.16234282613894,145.86805610444102,6.472995315198063
5.3843142594952536,11.76887506230204,5.3959829166494115,22.176438564745467,11.768875062302056,10.668770345497082,,137.95468581067257,199.61857128374618,1.9074199145007436
2.000958873727841,34.18588296711961,0.3545717358469983,66.52992511262588,34.185882967119674,33.79801047068895,,53.330438261126986,183.0826602927514,1.608640905107759
4.182569046537283,18.58771472431121,4.455321034544935,55.5610975918718,24.119375773431713,27.892184458102093,,162.17689414329385,25.510473355144043,0.32290139299097453
4.125641954489991,40.20074443511723,1.731081525163159,96.06771274877615,40.20074443511727,50.75371323850134,,124.63084806019667,193.79060777153106,2.46772716255239
0.8897972095844521,19.160981779948784,10.80701061069141,12.249925584780792,17.55329968215225,5.676021800127028,,103.26326196371379,185.7223755052545,12.318433960432236
7.2991742092744065,33.50357549004674,8.911969082158631,111.72773199857464,40.76149551792811,60.660114777724736,,65.32566566950129,13.51850871523321,1.3919054524997774
44.415247356389806,16.304095765315722,14.68590009992753,35.42134552810497,16.304095765315786,17.400218210323423,,130.00833368976438,72.444765147615,4.083592466311476
31.048582892081868,55.10847548508843,8.808675561718305,109.89410207411655,65.97619020091753,59.456460490847796,,147.02528360578557,114.92542647663532,1.7390335146845508
15.735830835181847,117.77580103930687,14.6630783668835,174.97921797328482,117.77580103930707,117.58846489911825,115.10201162861742,76.95793969800121,25.959660246180967,2.6258098386362323
10.611826845734289,78.20662239442845,7.655523871746682,135.8670082304523,78.20662239442838,77.97686601837411,76.6088630924856,70.05246178290858,69.4934885754104,2.539366617709969
2.7679761370361557,41.69264177448455,5.156475659704244,81.27800586036786,41.69264177448452,42.03688205854656,,181.05010076232278,196.85691092608067,2.436839782267496
2.377402747254526,38.727042682948436,3.5116558110642813,76.19525146576228,38.727042682948536,39.153031227261394,,147.3078826751828,196.07840324500933,1.3441975128868746
21.57758481497576,13.653387828244213,41.21025792300363,25.548518079848247,13.653387828244307,12.373515297984074,,199.37503308373925,199.91317783237457,10.431876814513418
2.662399809434644,30.002213817564833,4.495549868084948,58.57160071419049,30.002213817564964,29.49715033322272,,182.88410357539405,198.41055581297047,1.3719764652146629
14.926746450252207,66.20957108392076,2.8277164424997796,111.4014415686024,66.20957108392071,60.44498215230823,,190.32104212622642,163.37140494344567,7.663138910258895
17.139672268390328,74.39987923524166,6.559342872829767,123.9953671283351,74.39987923524183,69.07949329583776,,173.40709172616567,134.7509577664099,14.867155465617007
1.2363706822459246,1.082081150172205,23.371382440179605,3.000507502595386,1.0820811501721832,1.9553969770714705,,182.43936517013938,17.189042071022286,0.0773869019045824
2.835003202348706,7.829382933064263,11.631918428696304,16.37939866936274,7.82938293306408,8.657762017507094,,108.60059681885683,61.527842873193265,2.2993131027644207
5.0494561723704114,22.66914262444189,4.641212385714103,38.43049557049796,22.669142624441857,18.94505742704549,,7.873408619587901,190.19125776247407,0.8455180840300037
1.9853369901367137,3.1822314811730057,4.842611001494679,13.263722544338119,3.18223148117292,7.093725692219688,,41.09536370169877,196.21061706911652,3.369124734208532
14.873045086901996,73.6936797605646,7.299014296185931,129.4019369864404,73.69367976056462,73.02620607331424,,195.87846567558546,134.59024458771432,23.681064923684637
15.425107699596074,82.36667095918729,5.019159504804813,140.5822706859831,82.36667095918733,81.7718192692085,,157.88099925442586,171.06436825655075,26.28572602091505
10.250426585050262,77.6684452398074,4.83529121208096,134.1626696736917,77.66844523980762,76.64506847725664,,184.02192940378944,141.65045596436053,2.9350865435994105
5.494319276846303,56.43820129609267,2.9827939981785065,103.97068383472072,56.438201296092736,55.6518013428834,,40.101300154122406,188.54091250792317,7.055014395250408
0.26592746442360304,10.782673093673015,2.117523945975845,21.586544782555325,10.782673093673028,10.37107591863378,,82.0558725025894,90.26680379409925,14.324871890848575
0.11375465939881678,5.4365070346141975,0.6936023561468218,10.782613851048083,5.436507034614245,5.849963335589734,,35.1384500880197,62.66105523180191,3.0016842647950055
23.248020303982404,61.975543813765064,19.02462950037381,113.22111277784653,61.9755438137651,61.650095114049186,,56.66209725675001,30.52169653881669,2.147758908045664
16.48165521779855,76.37816299110114,0.5817660568846852,133.3040928916833,76.37816299110108,75.98165593019053,,189.69930695133394,143.56402686240895,1.4463085701834404
18.72908478641861,20.82830983607431,6.472091366992841,39.251760562129974,20.82830983607439,19.367869930116438,,11.110621185606208,171.94503707479322,2.7615953957568684
2.595209697578997,24.02219398046108,9.185165356135316,47.08884646583456,24.022193980461214,23.431357261327992,,59.51491584643265,199.99397644730604,9.737316581159462
